prompt_id,prompt,ref_image
LN3985,"There is a giraffe in the center of the image standing and eating grass in the box. In the background, there is a fencing. Back to this, there are plants, trees and other items.",LN/000000186637.jpg
LN3986,"In this image, there is an outside view. There is a person wearing clothes and holding a sheep with his hands.",LN/000000525155.jpg
LN3987,"In this picture there is an air balloon which was in the shape of an animal with different color in it flying in the air. There are some people watching it on the ground. In the background there are some buildings, a tower, some trees and a sky with some clouds here.",LN/000000549738.jpg
LN3988,The image shows that there is a cat sitting on a sofa which is in the center. Here we can see a boy and he is playing. Here we can see a sofa and a cloth which are on the left side. Here we can see a wooden drawer where a television is kept on it. This is a glass window and this is a curtain. Here we can see a teddy bear.,LN/000000084362.jpg
LN3989,"In the picture there many people standing near the ice,a person is diving with a skate boards on the ice,there are many poles,there are many cables.",LN/000000528314.jpg
LN3990,"This image is clicked out door. On the left there is elephant, it is walking. In the background there is grass and land.",LN/000000155571.jpg
LN3991,"Here there are two pairs of shoes,cat,dog,box,fan and on the table there is candle remote another object and here there is wall present.",LN/000000189806.jpg
LN3992,"In this picture we can see pizza, fork and a knife in the plate.",LN/000000008629.jpg
LN3993,In this image in the foreground there is a tree bark and in the background there is a man who is standing.,LN/000000073153.jpg
LN3994,"This man is looking right side wore red t-shirt and holding a racket. Background another person is standing, wore cap and there is a blue color banner.",LN/000000390902.jpg
LN3995,In this picture man is standing and holding a bat in his hand. He is wearing white colour shirt and black colour hat and grey colour shorts with white socks and shoes. On the floor there is a green colour carpet and the shadows of this man is reflecting on the floor.,LN/000000162581.jpg
LN3996,In this image we can see there is a person doing snow skating on the snow mountain.,LN/000000426376.jpg
LN3997,"In this image we can see some food which is on the plate, the plate is on a plastic basket, there is some hand written text written on the basket.",LN/000000179214.jpg
LN3998,"Here we can able to see giraffes walking on land, as there is a movement in there legs. In this water there is a reflection of giraffes and trees. Background there are number of trees, plants and stems. This animal is sitting on ground. Here we can able to see stones.",LN/000000047010.jpg
LN3999,"The image shows that there are tables which are arranged in a sequential manner. This is a wooden table where a light, a candle and glasses are kept on it. Here we can see chairs which are on the right side. This is looking like a cave arrangement.",LN/000000379476.jpg
LN4000,"In this picture we can see a train on a railway track. There is streetlight, signboard and some trees on to the right and left side of the image.",LN/000000444879.jpg
LN4001,"This picture contains a plate in which potatoes, carrots and some food are placed on the table.",LN/000000177714.jpg
LN4002,"In this picture there are two girls, playing with a goats here. One is in black color and other is in white color with horns. In the background there is a fence. There are some trees, building and a sky here.",LN/000000008690.jpg
LN4003,"There are four people. They are walking on a roadside. They are holding a bags and wearing a hand bags. There is a person on the right side. She is walking. There is a name board and sign board in the center. We can see in the background building with wall,posters,door.",LN/000000502336.jpg
