prompt_id,prompt,ref_image
MS13241,Old yellow trolley on the tracks with blue sky.,COCO/COCO_val2014_000000418251.jpg
MS13242,A row of motorcycles parked next to a building.,COCO/COCO_val2014_000000574702.jpg
MS13243,Two forks and three chocolate cupcakes perch on a wooden tray.,COCO/COCO_val2014_000000425609.jpg
MS13244,A large selection of bananas and other fruits.,COCO/COCO_val2014_000000357782.jpg
MS13245,A woman standing next to a child holding a cell phone.,COCO/COCO_val2014_000000373571.jpg
MS13246,a lady sitting on a sidewalk by a parking meter.,COCO/COCO_val2014_000000046743.jpg
MS13247,A group of kids play on a grassy area and lift their arms up as a Frisbee is just above their heads.,COCO/COCO_val2014_000000521819.jpg
MS13248,a table with bowls of different food on top,COCO/COCO_val2014_000000541018.jpg
MS13249,"A computer desk with a laptop, printer, and speakers.",COCO/COCO_val2014_000000086426.jpg
MS13250,A bowl full of food sitting on a table next to a fork that rests on top of a circular disk.,COCO/COCO_val2014_000000105014.jpg
MS13251,A train filled with passengers traveling down railroad tracks.,COCO/COCO_val2014_000000558421.jpg
MS13252,There are people loitering in between train cars.,COCO/COCO_val2014_000000216327.jpg
MS13253,A kitchen with a counter and a table with chairs.,COCO/COCO_val2014_000000034873.jpg
MS13254,A person on a surfboard in the water.,COCO/COCO_val2014_000000344045.jpg
MS13255,"An orange is shown whole, halved, and sliced.",COCO/COCO_val2014_000000283070.jpg
MS13256,A bathroom filled with toilets and a tub next to a sink.,COCO/COCO_val2014_000000255401.jpg
MS13257,A teddy bear laying in bed with a blanket over it.,COCO/COCO_val2014_000000184401.jpg
MS13258,A bathroom with two sinks sitting under mirrors.,COCO/COCO_val2014_000000103585.jpg
MS13259,A bathroom with a telivision in it and mirrors. ,COCO/COCO_val2014_000000239041.jpg
MS13260,Many people at a convention inside of a large building ,COCO/COCO_val2014_000000282298.jpg
MS13261,a desk that has a lot of mess on it,COCO/COCO_val2014_000000268992.jpg
MS13262,A boy and a girl play a video game together.,COCO/COCO_val2014_000000209044.jpg
MS13263,Three zebra are grazing on grass in the field,COCO/COCO_val2014_000000423810.jpg
MS13264,Two pieces of food sitting on top of a white plate next to a fork.,COCO/COCO_val2014_000000397742.jpg
MS13265,"A herd of zebras standing a field, in the open.",COCO/COCO_val2014_000000492647.jpg
MS13266,A polar bear licking its paw while grooming.,COCO/COCO_val2014_000000006437.jpg
MS13267,A ROOM WITH A BED DESK AND VIEW,COCO/COCO_val2014_000000150874.jpg
MS13268,four people standing on the sand of a beach next to upright surfboards,COCO/COCO_val2014_000000222788.jpg
MS13269,We see a close up of a vegetable ad pasta salad.,COCO/COCO_val2014_000000356662.jpg
MS13270,A living room with boxes packed and a wine glass on a table.,COCO/COCO_val2014_000000352286.jpg
MS13271,"A hotdog with ketchup, mustard, and relish. ",COCO/COCO_val2014_000000248920.jpg
MS13272,A herd of elephants standing on top of a dirt road.,COCO/COCO_val2014_000000162543.jpg
MS13273,A glass vase holding a flower on a wood table.,COCO/COCO_val2014_000000430052.jpg
MS13274,Blurry photograph of a surfer emerging from the ocean with his board,COCO/COCO_val2014_000000380711.jpg
MS13275,This is an image of a man next to a motorcycle.,COCO/COCO_val2014_000000484531.jpg
MS13276,A woman is kneeling down next to a toilet.,COCO/COCO_val2014_000000039267.jpg
MS13277,A young girl on the floor blow drying her hair,COCO/COCO_val2014_000000375483.jpg
MS13278,"A living room has a couch, decorations, and some tables.",COCO/COCO_val2014_000000425151.jpg
MS13279,A woman on the beach playing with a frisbee.,COCO/COCO_val2014_000000502433.jpg
MS13280,A parking meter sitting in front of a brick building.,COCO/COCO_val2014_000000162366.jpg
MS13281,The two teams are kicking a soccer ball.,COCO/COCO_val2014_000000438862.jpg
MS13282,A man with beard and unbuttoned shirt with tie.,COCO/COCO_val2014_000000446260.jpg
MS13283,Many cages of birds are stacked at a pet store.,COCO/COCO_val2014_000000309264.jpg
MS13284,A woman holding a baby beside a teddy bear.,COCO/COCO_val2014_000000551494.jpg
MS13285,Three types of food on a table ,COCO/COCO_val2014_000000474333.jpg
MS13286,a two story house with a fancy door and a balcony,COCO/COCO_val2014_000000436138.jpg
MS13287,A train driving on train tracks beside the river.,COCO/COCO_val2014_000000496800.jpg
MS13288,many  birds flying in the air and walking on a beach,COCO/COCO_val2014_000000432763.jpg
MS13289,A man riding on a snowboard as he performs a stunt.,COCO/COCO_val2014_000000460781.jpg
MS13290,A woman standing at a wooden table and making a pizza.,COCO/COCO_val2014_000000167989.jpg
MS13291,A table topped with two plates of donuts and two cups of coffee.,COCO/COCO_val2014_000000487548.jpg
MS13292,a close up of a slice of cake on a plate,COCO/COCO_val2014_000000208825.jpg
MS13293,A table topped with plates of food and wine glasses..,COCO/COCO_val2014_000000161222.jpg
MS13294,a young man jumping/falling off of a skatboard,COCO/COCO_val2014_000000540098.jpg
MS13295,A young man running to first base during a baseball game.,COCO/COCO_val2014_000000495160.jpg
MS13296,A black cat sitting next to a box of doughnuts.  ,COCO/COCO_val2014_000000039589.jpg
MS13297,A kid jumping off his skateboard at a skateboard park.,COCO/COCO_val2014_000000041574.jpg
MS13298,two dogs laying down in a pillow on a wooden floor,COCO/COCO_val2014_000000210958.jpg
MS13299,A kitchen scene with a cat sitting on the counter in front of a microwave.,COCO/COCO_val2014_000000174113.jpg
MS13300,A couple riding a motorcycle over a bridge at a freeway entrance ramp.,COCO/COCO_val2014_000000540806.jpg
MS13301,A batter is has hit a ball with his bat.,COCO/COCO_val2014_000000567494.jpg
MS13302,A man with a mohawk walking under an umbrella in the sun,COCO/COCO_val2014_000000018666.jpg
MS13303,A man in the dark with a white pipe in his mouth.,COCO/COCO_val2014_000000121519.jpg
MS13304,A man and a woman riding on a motorcycle are getting ready to hit the road.,COCO/COCO_val2014_000000292456.jpg
MS13305,That is using physical motions to play the video game.,COCO/COCO_val2014_000000343157.jpg
MS13306,People trek up the snowy mountain side with skis,COCO/COCO_val2014_000000024157.jpg
MS13307,A park with yellow umbrellas on the grass and onlookers in the background.,COCO/COCO_val2014_000000503855.jpg
MS13308,An elephant statue standing on top of a lush green park.,COCO/COCO_val2014_000000325031.jpg
MS13309,a jet airplane parked in the airport next to a building,COCO/COCO_val2014_000000239992.jpg
MS13310,two zebra standing on a sidewalk next to a wall,COCO/COCO_val2014_000000064499.jpg
MS13311,Vase full of peonies in a room with a cement floor.,COCO/COCO_val2014_000000250370.jpg
MS13312,"A smiling woman stands in the narrow isle space between kitchen counters, lining a tight kitchen space that holds cabinets and a sink and cooking area with one covered and one open, boiling pot.  .",COCO/COCO_val2014_000000325239.jpg
MS13313,A white toilet sitting next to a trash can.,COCO/COCO_val2014_000000245659.jpg
MS13314,there is a black and gold clock on this building,COCO/COCO_val2014_000000464993.jpg
MS13315,A young bull looking pretty mean at the camera.,COCO/COCO_val2014_000000472648.jpg
MS13316,A boy in helmet playing a game with a Nintendo Wii controller.,COCO/COCO_val2014_000000369310.jpg
MS13317,"A photograph of an outside with numerous things in the scene.
",COCO/COCO_val2014_000000354398.jpg
MS13318,"A living room with a couch, chairs, and a table.",COCO/COCO_val2014_000000100187.jpg
MS13319,One man pulling and the other man pushing a wagon filled with luggage. ,COCO/COCO_val2014_000000008599.jpg
MS13320,A IMAGE OF DIFFERENT COLOR VASES WITH FLOWERS,COCO/COCO_val2014_000000452622.jpg
MS13321,a black and white dog and an open refrigerator door,COCO/COCO_val2014_000000418110.jpg
MS13322,An mal laying on the ground flying a kite.,COCO/COCO_val2014_000000386116.jpg
MS13323,a couple of pans you would use to pee in,COCO/COCO_val2014_000000035770.jpg
MS13324,A kitchen that has carpeted floors and wooden cabinets.,COCO/COCO_val2014_000000068833.jpg
MS13325,A pair of people lean out from behind curtains and smile.,COCO/COCO_val2014_000000252294.jpg
MS13326,A building engulfed of flames sitting on the side of  a street.,COCO/COCO_val2014_000000382699.jpg
MS13327,A couple of people siting on a motorcycle. ,COCO/COCO_val2014_000000525021.jpg
MS13328,A living room with furniture in front of a fire place.,COCO/COCO_val2014_000000526737.jpg
MS13329,A tennis player crouching waiting for the ball to be hit to him ,COCO/COCO_val2014_000000404027.jpg
MS13330,A motorcycle is parked outside of a nice restaurant.,COCO/COCO_val2014_000000036761.jpg
MS13331,A grey tabby kitten inside a black suit case.,COCO/COCO_val2014_000000571835.jpg
MS13332,"The determined player is catching the frisbee in the game,",COCO/COCO_val2014_000000110597.jpg
MS13333,A short order cook is preparing and packing an order from the assembly line.,COCO/COCO_val2014_000000572510.jpg
MS13334,A cat looks at a dog on television,COCO/COCO_val2014_000000180373.jpg
MS13335,A turquoise and orange station wagon with two surf boards on its top.,COCO/COCO_val2014_000000503765.jpg
MS13336,There is a police car parked in front of an old building.,COCO/COCO_val2014_000000357944.jpg
MS13337,A child walks down a sidewalk holding an umbrella. ,COCO/COCO_val2014_000000126727.jpg
MS13338,The traffic light and street signs sit by a red fire hydrant.,COCO/COCO_val2014_000000340654.jpg
MS13339,A well-used laptop computer next to a pristine Macbook Pro,COCO/COCO_val2014_000000528049.jpg
MS13340,Three plates of junk food sitting on top of a red tray. ,COCO/COCO_val2014_000000569001.jpg
MS13341,"A room in a private house for loosening up and institutionalizing. 
",COCO/COCO_val2014_000000326854.jpg
MS13342,a vase that has some flowers in it,COCO/COCO_val2014_000000561698.jpg
MS13343,A baseball player has just swung his bat.,COCO/COCO_val2014_000000236272.jpg
MS13344,A train rolling on the tracks over a bridge.,COCO/COCO_val2014_000000044061.jpg
MS13345,A street sign in a European country in front of a building,COCO/COCO_val2014_000000184874.jpg
MS13346,A woman sitting in front of a laptop computer holding a bag.,COCO/COCO_val2014_000000248591.jpg
MS13347,The Big Ben clock tower towering over the city of London.,COCO/COCO_val2014_000000036678.jpg
MS13348,Bullet holes in a stop sign in a rule area,COCO/COCO_val2014_000000094025.jpg
MS13349,Vase of flowers sitting on a wooden table.,COCO/COCO_val2014_000000462663.jpg
MS13350,a small toilet with a square lid and low to the floor,COCO/COCO_val2014_000000388528.jpg
MS13351,A guy skateboarding on the bars of stairs.,COCO/COCO_val2014_000000132703.jpg
MS13352,A pair of people both run after a soccer ball.,COCO/COCO_val2014_000000388564.jpg
MS13353,A passenger jet setting off down a runway.,COCO/COCO_val2014_000000547431.jpg
MS13354,three men playing frisbee outdoors in a field,COCO/COCO_val2014_000000151781.jpg
MS13355,A black and white panda playing with a rusted sink.,COCO/COCO_val2014_000000139281.jpg
MS13356,Man on skate board for practicing performing tricks,COCO/COCO_val2014_000000467194.jpg
MS13357,"A red, white, and blue bus that is parked.",COCO/COCO_val2014_000000575406.jpg
MS13358,The man is wearing his blue shirt with his long necktie loosened,COCO/COCO_val2014_000000533811.jpg
MS13359,The plane came in for a landing as the sun set.,COCO/COCO_val2014_000000022718.jpg
MS13360,A wet dog standing on a beach next to the ocean.,COCO/COCO_val2014_000000331075.jpg
MS13361,A media setup in someone's house with television and stereo,COCO/COCO_val2014_000000424208.jpg
MS13362,a person riding a skate board on a body of water ,COCO/COCO_val2014_000000137682.jpg
MS13363,A baseball player takes a big swing at the ball,COCO/COCO_val2014_000000047394.jpg
MS13364,A very large picture pizza being sliced and served for people. ,COCO/COCO_val2014_000000476838.jpg
MS13365,A black cat is sitting near a mirror and a picture.,COCO/COCO_val2014_000000318571.jpg
MS13366,A passenger train traveling over snowy train tracks.,COCO/COCO_val2014_000000147494.jpg
MS13367,a tennis player swinging a racket at a ball,COCO/COCO_val2014_000000553859.jpg
MS13368,a person riding a surf board on a body of water ,COCO/COCO_val2014_000000028535.jpg
MS13369,A woman sits on a table and portrays a time gone by. ,COCO/COCO_val2014_000000468027.jpg
MS13370,A black cat standing on a shelf in an open refrigerator.,COCO/COCO_val2014_000000155974.jpg
MS13371,"This bathroom has tiled walls, floor, and a tiled bathtub. ",COCO/COCO_val2014_000000341397.jpg
MS13372,A man does tricks on his skateboard on a rail,COCO/COCO_val2014_000000220187.jpg
MS13373,A kitchen is shown in midst of repairs.,COCO/COCO_val2014_000000215644.jpg
MS13374,A few cows grazing in a grassy pasture in front of a barn and silo.,COCO/COCO_val2014_000000304320.jpg
MS13375,"A bedroom with a bed, desk, and tv with paper and pen on the table",COCO/COCO_val2014_000000519316.jpg
MS13376,a skier with a helmet and green ski poles ,COCO/COCO_val2014_000000559037.jpg
MS13377,A tropical bird on a tree with a nut in its mouth.,COCO/COCO_val2014_000000238292.jpg
MS13378,A girl taking a picture of herself with her thumb up in a mirror.,COCO/COCO_val2014_000000204020.jpg
MS13379,an elephant running across a field of scrub bushes,COCO/COCO_val2014_000000569096.jpg
MS13380,A man in a white shirt and a woman in a white dress hold a knife over a blue decorated cake.,COCO/COCO_val2014_000000356337.jpg
MS13381,A close up of a parking meter in a snowy area,COCO/COCO_val2014_000000548528.jpg
MS13382,Two people on a motorcycle are at the head of the line making a turn.,COCO/COCO_val2014_000000559171.jpg
MS13383,a tennis player with a racket on the court,COCO/COCO_val2014_000000062692.jpg
MS13384,A wall of urinals and one has a handrail.,COCO/COCO_val2014_000000280320.jpg
MS13385,An adorable little girl holding a teddy bear while sitting next to a christmas tree.,COCO/COCO_val2014_000000399741.jpg
MS13386,A group of people hanging around a skate park.,COCO/COCO_val2014_000000544140.jpg
MS13387,A blue and white train stopped on the tracks at a station.,COCO/COCO_val2014_000000120826.jpg
MS13388,A red stoplight is hanging from overhead wires.,COCO/COCO_val2014_000000411845.jpg
MS13389,A large group of people looking at an elephant behind a fence.,COCO/COCO_val2014_000000317033.jpg
MS13390,A person that is on her cell phone.,COCO/COCO_val2014_000000311891.jpg
MS13391,A woman with dyed purple hair wearing a black shirt and spotted tie,COCO/COCO_val2014_000000393372.jpg
